text	proposal	narration	posEmotion	Qjustification	negEmotion	argumentative	empathy	EN_translation
"Was ist ein ökologisch korrekt angelegter Badesee ??
Zu ""Ökologisch korrekt"" muß man feststellen, wir befinden uns auf der Hochfläche des Teltow.
Gemeinhin gibt es auf diesen Hochflächen (Teltow und Barnim) ab und zu sogenannte Sölle und Pfuhle, die in Abhängigkeit vom stark schwankendem Wasserdargebot zeitweise Wasser führen.
Zum Baden geeignete Seen bzw. Stromaufweitungen, also Badeseen befinden sich in eiszeitlichen Rinnen und dem Urstromtal (bei uns Spree- und Havelbereich).
Also ist für ein Badegewässer hier auf dem Tempelhofer Feld auf der Hochfläche einerseits eine Abdichtung der gesamten Gewässersohle nötig (ökologisch korrekt mit Benthonit und nicht Wasserasphalt) und eine künstliche Einspeisung von Wasser.
Gesammeltes Regenwasser muß dabei Badewasserqualität aufweisen, was Maßnahmen der Keimreduzierung nötig macht, oder der Badesee wird mit Wasser gespeist.
Entweder aus der Trinkwasserversorgung  der BWB (teuer) oder aus Tiefbrunnen.
Der 1.Grundwasserleiter in ungefähr in 20 m Tiefe unter dem Feld, dürfte aber mit der Fahne der damaligen weiter südlich gelegenen Rieselfeldbewirtschaftung verschmutzt sein, also wirdman noch tiefer gehen müssen.
Alles irgendwie auch nicht so ""ökologisch korrekt"", wenn man diesen Terminus schon anwendet."	0	0	0	0	0	1	0	"What is an ecologically correct swimming lake?
To ""ecologically correctly"" one must state, we are on the plateau of the Teltow.
Commonly there are on these plateaus (Teltow and Barnim) from time to time so-called Sölle and Pfuhle, which lead water in dependence of the strongly fluctuating water supply from time to time.
Lakes suitable for bathing or widening of streams, i.e. bathing lakes, are located in glacial channels and the glacial valley (in our case the Spree and Havel areas).
Therefore, for a bathing water here on the Tempelhofer Feld on the plateau, on the one hand a sealing of the entire water body bottom is necessary (ecologically correct with benthonite and not water asphalt) and an artificial feeding of water.
Collected rainwater must be of bathing water quality, which makes measures of germ reduction necessary, or the bathing lake is fed with water.
Either from the drinking water supply of the BWB (expensive) or from deep wells.
The 1.aquifer in approximately in 20 m depth under the field, might be however with the flag of the Rieselfeldbewirtschaftung further south at that time polluted, so wirdman still deeper go.
All somehow also not so ""ecologically correct"", if one already uses this term."
"Ob meine Kinder damit umgehen könnten?
Die vertreten meinen Standpunkt noch sehr viel deutlicher, fast schon militant - wie übrigens auch ein Großteil der Holzweiler Jugend.
Wie schon an anderer Stelle schon einmal erwähnt: besuchen Sie unser Schützenfest zu Pfingsten.
Vielleicht bilden Sie ja auch eine Fahrgemeinschaft mit Ihrem Gesinnungsgenossen Herrn Widding.
Ihre Anspielung auf mein Alter ( ""wäre das 2030 noch für Sie ein Problem?"") ist im übrigen reichlich unverschämt.
Zum einen werden wir definitiv nicht umgesiedelt, zum anderen erlebe ich gerade jetzt bei den großteils vollzogenen Umsiedlungen der Orte Borschemich, Immerath und Lützerath und der ansstehenden Umsiedlungen der Orte Keyenberg, Berverath, Unterwestrich und Kuckum gerade die Angst dieser Generation (70+), bei der nicht selten die „Hoffnung“ überwiegt: „Wenn die kommen, möchte ich tot sein“.
Aber Ihre – offensichtlich - rhetorische Frage ist dann sicher berechtigt."	0	1	0	0	1	1	1	"I wonder if my kids could handle it?
They represent my point of view much more clearly, almost militantly - as by the way also a large part of the Holzweiler youth.
As already mentioned elsewhere: visit our Schützenfest at Whitsun.
Perhaps you form also a car pool with your Gesinnungsgenossen Mr. Widding.
Your allusion to my age (""would that still be a problem for you in 2030?"") is, by the way, quite impertinent.
On the one hand we are definitely not resettled, on the other hand I experience just now with the largely completed resettlements of the places Borschemich, Immerath and Lützerath and the upcoming resettlements of the places Keyenberg, Berverath, Unterwestrich and Kuckum just the fear of this generation (70+), with which not rarely the ""hope"" prevails: ""If they come, I would like to be dead"".
But your - obviously - rhetorical question is then certainly justified."
"Wie ich bereits schonmal erwähnt habe, müßten demnach, würden erhebliche Risiken bestehen, ""alle"" in der Braunkohle beschäftigten Menschen krank sein!
Tausende!
Dies ist aber nicht der Fall!"	0	1	0	0	0	1	0	"As I have mentioned before, if there were significant risks, ""all"" people employed in lignite would have to be sick!
Thousands!
But this is not the case!"
Die 3. Abbaukante entsteht erst, nachdem die erste Abbaukante (südöstlich von Holzweiler) bereits wieder angefüllt und rekultiviert ist.	0	0	0	0	0	1	0	The 3rd mining edge is only created after the first mining edge (southeast of Holzweiler) has already been backfilled and recultivated.
"Eine kleine Korrektur: ""Das Zieldreieck einer langfristigen Energieversorgung besteht unbestritten aus der Versorgungssicherheit, der Bezahlbarkeit der Energieversorgung sowie dem Klimaschutz.""
Die letzte Ecke des Dreiecks heißt Umweltschutz und nicht Klimaschutz.
Klimaschutz ist meistens das Gegenteil von Umweltschutz.
http://www.welt.de/debatte/kommentare/article131347057/Wie-die-Energiewende-Deutschlands-Natur-zerstoert.html
Unsere Umwelt würde auch von einer Weiterführung des Braunkohlebergbaus profitieren, denn die Natur wird durch die Rekultivierung ökologisch aufgewertet.
Von Vogel shreddernden Windkraftanlagen profitiert die Umwelt bestimmt nicht."	0	0	0	0	0	1	0	"A small correction: ""The target triangle of a long-term energy supply undisputedly consists of security of supply, affordability of energy supply, and climate protection.""
The last corner of the triangle is called environmental protection, not climate protection.
Climate protection is usually the opposite of environmental protection.
http://www.welt.de/debatte/kommentare/article131347057/Wie-die-Energiewende-Deutschlands-Natur-zerstoert.html
Our environment would also benefit from a continuation of lignite mining, because nature is ecologically enhanced by recultivation.
The environment certainly does not benefit from bird shredding wind turbines."
"Man sollte alle konsequenzen überdenken, bevor man Entscheidungen trifft!
Beispiel: Für die europäische Gipsindustrie ist es z.B. von höchster Priorität, die natürlichen Lagerstätten von Gips zu sichern und neue Abbaugenehmigungen zu erhalten.
REA-Gips stirbt aus ohne modernen Braunkohle- und effizienten Steinkohlekraftwerke."	0	0	0	0	0	1	0	"One should think about all consequences before making decisions!
Example: For the European gypsum industry, for example, it is of highest priority to secure the natural deposits of gypsum and to obtain new mining permits.
FGD gypsum dies out without modern lignite and efficient hard coal power plants."
"Globale Klimakonferenz in Paris ... Hunderte von Millionen Menschen sind von Naturkatastrophen jetzt schon unmittelbar bedroht... Milliarden über Milliarden Dollar fehlen für humanitäre Hilfen aufgrund der Auswirkungen von Klimaveränderungen schon jetzt weltweit ... und die rot-grüne NRW-Landesregierung tut so, als ob es nichts damit zu tun hätte?
Ein umgehendes Ausstiegsszenario aus dem ""Klimakiller Nummer 1 = Kohle"" tut Not.
Und das nicht nur aus globaler und klimapolitischer  Sicht.
Auch rein lokal-regional reicht es:
Die Menschen im so sehr gebeutelten Rheinland zwischen Aachen, Köln und Mönchengladbach leben seitn Jahrzehnten teilweise unter ""mondlandschaftähnlichen Bedingungen"".
Heimat und Natur werden ihnen unter den Füßen weggebaggert.
Übrig bleibt  nur ""plattes, eintöniges Land, Braunkohleschwaden und Feinstaubbelastung, Legionellen-Vorfälle in der Nähe von Kühltürmen (deren Stör-,Letal- und Erkrankungsauswirkungen wie 2013/2014 in der Region Jülich immer noch nicht abschließend untersucht wurden), ""Starkstrom-Mast-Wälder"" und immer wieder verlegte Dörfer, Höfe, Straßen und Autobahnen.
In unserem Gebiet ist nahezu nichts mehr schön und ansehnlich.
Da passt es dann, dass 60 km westlich von Aachen auch noch marode Atomkraft-Meiler (Tihange / Belgien) wieder ans Netz gehen und... da die Starkstrom-Trassen nun schon mal da sind, die ""Zerspargelung der Landschaft""
im ""rekultivierten rheinischen Kohlerevier"" besonders intensiv ist.
Seit Jahren und Jahrzehnten werden immer wieder die Argumente ""Arbeitsplätze"" und ""Planungs- und Invenstitionsentscheidungsschutz"" vorgeschoben.
Wenn der Betreiber keine - zumal hoch subventionierte- Rendite mehr einfährt, lösen sich seine entsprechende Vorhaltungen sehr schnell ""in Luft"" auf.
Wenn alle Ausgaben (gerade auch die umweltschädigenden Klimaabgase) ohne Hochsubventionierung realistisch nach dem Verursacher-Kosten-Haftungsprinzip beim derzeitigen Kohle-Strom-Preis herangezogen werden würde, wäre diese Art der Stromerzeugung längst unbezahlbar.
Dies gilt im Übrigen nicht nur für den Braunkohlestrom aus dem rheinischen Braunkohlerevier oder der Lausitz, sondern auch für die sogenannte ""Import-Kohle"", die angeblich notwendig ist, sollte ein früherer kompletter Ausstieg als in 2040/50 realisiert werden.
Anstatt endlich in neue, intelligente Speichertechniken nachhaltig und mit vollem Elan zu investieren und Energieeinsparkonzepte konsequent zu subventionieren und so der alternativen Energiegewinnung endgültig zum Durchbruch zu verhelfen , will die rot-grüne NRW-Landesregierung allen Notwendigkeiten des Klimaschutzes zum Trotz die alten Pfade bestreiten, die zudem Land und Bund in höchst problematische finanzielle Schwierigkeiten bringen könnte, da insbesondere Kohle zunehmend zum Risiko für die Kreditfähigkeit der Energieversorgung wird.
Ohnehin sind die landes- und kommunalen Verflechtungen zu Energiekonzernen wie RWE über Beteiligungen und Beteiligungsgesellschaften in höchstem Maße bedenklich bzw. verwerflich.
Politik hat sich in zunehmendem Maße von diesen Lobbyisten abhängig gemacht und hängt jetzt an deren Tropf.
Die ökologisch-demokratische Partei (ÖDP) als umwelt- und energiepolitische Alternative, die bewusst keine Firmen- und Konzernspenden annimmt und sich, wie z.B. der Solar-Förderverein (SFV) Deutschland für regionale Stromerzeugung und -verteilung stark macht, hat dies immer schon heftigst kritisiert - leider ohne damit Gehör zu finden.
Wenn die ""Grünen"" gegenüber der SPD diese hochbrisante Entscheidung für den endgültigen Stopp aller Kohlekraftwerke und den Kohleabbau bis spätestens 2030 nicht zur alles entscheidenden Koalitionsfrage in NRW machen, sind sie in umweltpolitischer Sicht nicht mehr ernst zu nehmen.
Da nutzen auch keine halbherzigen Dementis oder Stellungnahmen mehr."	1	1	0	1	1	1	1	"Global Climate Conference in Paris ... Hundreds of millions of people are already at immediate risk from natural disasters ... Billions upon billions of dollars are already missing worldwide for humanitarian aid due to the effects of climate change ... and the red-green NRW state government is acting as if it has nothing to do with it?
An immediate exit scenario from the ""climate killer number 1 = coal"" is necessary.
And not only from a global and climate policy perspective.
It is also enough from a purely local-regional point of view:
The people in the Rhineland between Aachen, Cologne and Mönchengladbach, which has been so badly hit, have been living for decades partly under ""moonscape-like conditions.""
Home and nature are being dredged from under their feet.
All that remains is ""flat, monotonous land, clouds of lignite and fine dust pollution, legionella incidents near cooling towers (the disturbance, lethal and disease effects of which, as in 2013/2014 in the Jülich region, have still not been conclusively investigated), ""high-voltage mast forests"" and villages, farms, roads and highways that have been relocated again and again.
In our area, almost nothing is beautiful and respectable anymore.
It is fitting that 60 km west of Aachen, ailing nuclear power plants (Tihange / Belgium) are being reconnected to the grid and... since the power lines are already there, the ""sparing of the landscape"" in the
in the ""recultivated Rhenish coalfield"" is particularly intensive.
For years and decades, the arguments ""jobs"" and ""protection of planning and investment decisions"" have been advanced again and again.
If the operator no longer earns a return on investment - especially if it is highly subsidized - his claims will quickly vanish into thin air.
If all expenses (especially the environmentally damaging climate emissions) without high subsidies were realistically applied according to the polluter-cost-liability principle at the current coal electricity price, this type of electricity generation would have long been unaffordable.
Incidentally, this applies not only to lignite-fired electricity from the Rhenish lignite mining region or Lusatia, but also to the so-called ""imported coal"" that is supposedly necessary should a complete phase-out be realized earlier than in 2040/50.
Instead of finally investing in new, intelligent storage technologies sustainably and with full vigor and consistently subsidizing energy-saving concepts and thus finally helping alternative energy generation to achieve a breakthrough, the red-green NRW state government wants to continue along the old paths despite all the necessities of climate protection, which could also bring the state and federal government into highly problematic financial difficulties, since coal in particular is increasingly becoming a risk for the creditworthiness of the energy supply.
In any case, the links between the state and municipal governments and energy companies such as RWE via shareholdings and investment companies are highly questionable and reprehensible.
Politics has made itself increasingly dependent on these lobbyists and is now hanging from their drip.
The ecological-democratic party (ÖDP) as environmental and energy-political alternative, which consciously accepts no company and company donations and makes itself, like e.g. the solar promotion association (SFV) Germany for regional generation and distribution of current strongly, has always criticized this - unfortunately without finding thereby hearing.
If the ""Greens"" do not make this highly explosive decision for the final stop of all coal-fired power plants and coal mining by 2030 at the latest the all-important coalition issue in NRW vis-à-vis the SPD, they can no longer be taken seriously from an environmental policy perspective.
No more half-hearted denials or statements will help."
"Zugang Peter-Strasser-Weg asphaltieren
Am Zugang Peter-Strasser-Weg folgt bisher ein etwa 100 m langes Stück Erdweg, das insbesondere bei Regenwetter sehr schlammig ist.
Das ist für Fußgänger und Radler sehr lästig.
Da es sich nur um ein kurzes fehlendes Verbindungsstück handelt halte ich eine Asphaltierung für sinnvoll."	1	1	0	0	0	1	0	"Asphalt the access Peter-Strasser-Weg
At the access Peter-Strasser-Weg follows so far about 100 m long piece of earth path, which is very muddy, especially in rainy weather.
This is very annoying for pedestrians and cyclists.
Since it is only a short missing connecting piece I think an asphalting makes sense."
"Rauchen schadet der Gesundheit also werden wir das rauchen verbieten!
Autofahren schädigt die Umwelt deshalb fahren wir jetzt alle mit dem Fahrad.
Der Atomausstieg war der Wille aller.
Strom kommt aus der Steckdose auch wenn der Wind nicht weht abends um 22:00.
Wie blö........ muss man sein!!!!!!!!!!!!!!!!!"	0	1	0	0	0	1	0	"Smoking harms health so we will ban smoking!
Driving a car harms the environment so now we all ride our bikes.
The nuclear phase-out was the will of all.
Electricity comes from the socket even if the wind does not blow in the evening at 22:00.
How stupid........ you have to be!!!!!!!!!!!!!!!!!"
"Lieber Herr Bußberg!
Sie haben im Gegensatz zu den Braunkohlefreunden genau wie unsere Landesregierung die Zeichen der Zeit verstanden, und sicher auch die Zusammenhänge!
Alle Befürworter der Braunkohleverbrennung sollten jetzt doch einfach akzeptieren,  dass das Ende des Klimakillers Braunkohle beschlossene Sache ist."	1	0	0	0	0	0	0	"Dear Mr. Bußberg!
You have understood in contrast to the brown coal friends exactly like our federal state government the signs of the time, and certainly also the connections!
All supporters of the lignite combustion should accept now nevertheless simply that the end of the climatic killer lignite is decided thing."
"Outdoor Fitness
Errichtung eines DraußenFitnessStudios wie in den USA und Russland schon sehr häufig vorhanden.
http://ww1.prweb.com/prfiles/2011/04/18/3748674/SaddleBack5.jpg
http://www.transitmiami.com/wp-content/uploads/2010/04/P1010372.jpg
http://www.fixman.lv/uploads/concept_gallery/081120__GYM_PARK_L_cr2_1.jpg"	1	0	0	0	0	0	0	"Outdoor Fitness
Establishment of an outdoor fitness studio as already very common in the USA and Russia.
http://ww1.prweb.com/prfiles/2011/04/18/3748674/SaddleBack5.jpg
http://www.transitmiami.com/wp-content/uploads/2010/04/P1010372.jpg
http://www.fixman.lv/uploads/concept_gallery/081120__GYM_PARK_L_cr2_1.jpg"
Irgendein Sponser, wie geil ist denn diese Idee, dann lässt sich das sicher sofort umsetzen und Sportbernd erklärt dir bestimmt sehr gerne das THF-Gesetz.	0	0	0	0	0	0	0	Some sponsor, how cool is this idea, then this can be surely immediately converted and Sportbernd explains you surely very gladly the THF law.
"Die Landesregierung stellt in ihrem 1. Entscheidungssatz im Kern folgendes fest:
[…] „Nordrhein-
Westfalen kommt eine Schlüsselrolle zu, um in Deutschland die Versorgungssicherheit zu gewährleisten, nicht von Stromimporten abhängig zu werden und die Klimaschutzziele auch tatsächlich zu erreichen.
Nordrhein-Westfalen spielt eine besondere Rolle in der Energiewende.
Hier stehen umfangreiche Kraftwerkskapazitäten.
Auch für die heimische energieintensive Industrie sind eine hohe Versorgungssicherheit und -qualität sowie ein moderater Strompreis für die Wettbewerbsfähigkeit und den wirtschaftlichen Fortbestand von zentraler Bedeutung.
“[…] Als vergleichsweise junger Bürger dieses Bundeslandes und  dieser Region muss man sich tatsächlich fragen, wie die zukunftsbestimmenden Themen Versorgungssicherheit,  Unabhängigkeit von (Strom-) Importen und die Erfüllung der Klimaschutzziele mit diesem Entscheidungsentwurf zusammenpassen.
NRW kommt eine Schlüsselrolle zu, das sehe ich auch so.
Allerdings nicht nur in der Energie- sondern vor allem in der Gesamtwirtschaft Deutschlands.
Diese Entscheidung schränkt eine gültige Genehmigung eines entscheidenden Wirtschaftsfaktors erheblich ein – und das vor dem Hintergrund mir nur schwer nachvollziehbarer Argumente.
Es mag sein, dass die Verstromung von Braunkohle zur Deckung der nicht-regenerativ erzeugbaren Residuallast im Netz zukünftig zurückgehen wird.
Für mich stellen sich aber die Versorgungssicherheit mit Strom und Rohstoffen sowie die Unabhängigkeit von Importen als entscheidender wirtschaftlicher Vorteil unseres Bundeslandes und der hier ansässigen Wirtschaft dar.
Unser Land und unsere Wirtschaft sollten sich hier nicht auf die Importverlässlichkeit durch beispielweise russisches Gas oder Steinkohle aus Kolumbien stützen sondern stattdessen die einzigartige Situation im Rheinischen Revier stützen und stärken.
Die chemische Industrie beispielsweise ist stark abhängig von Importen und zählt als energieintensive Industrie auf verlässliche Strompreise.
Der aktuelle Entscheidungsentwurf sorgt auch für energieintensive Unternehmen - wie in der chemische Industrie - für eine weitere Verschlechterung eines einzigartigen Wettbewerbsvorteils.
Die Möglichkeit aus Braunkohle in großchemischen Anlagen Grundstoffe für die chemische Industrie herzustellen, wird bei der Betrachtung der notwendigen Fördermenge des Tagebaus Garzweiler durch die Landesregierung  nämlich vollkommen außer Acht gelassen.
Auch die Tatsache, dass aus Braunkohle Produkte zur dezentralen Nutzung (Strom und Wärme) für Privatleute und kleine bzw. mittelständische Unternehmen produziert wird, findet offenbar keine Beachtung bei dieser Leitentscheidung.
Ich als junger Bürger dieses Bundeslandes und der Region kann diese Leitentscheidung in dieser Form nicht unterstützen.
Strom muss bezahlbar bleiben, Arbeitsplätze in der Region müssen erhalten und die Wirtschaft nicht noch weiter geschwächt werden."	1	0	0	0	0	1	0	"In its 1st decision sentence, the state government states the following in essence:
[...] ""North Rhine-
Westphalia has a key role to play in ensuring security of supply in Germany, not becoming dependent on electricity imports and actually achieving climate protection targets.
North Rhine-Westphalia plays a special role in the energy transition.
Extensive power plant capacities are located here.
For the domestic energy-intensive industry, too, a high level of supply security and quality as well as a moderate electricity price are of central importance for competitiveness and economic survival.
""[...] As a comparatively young citizen of this federal state and region, one really has to ask how the future-determining issues of security of supply, independence from (electricity) imports and meeting climate protection targets fit together with this draft decision.
I agree that NRW has a key role to play.
However, not only in the energy sector, but above all in Germany's economy as a whole.
This decision significantly restricts a valid approval of a crucial economic factor - and this against a background of arguments that I find difficult to understand.
It may be that the generation of electricity from lignite to cover the non-renewable residual load in the grid will decline in the future.
For me, however, the security of supply with electricity and raw materials as well as independence from imports represent a decisive economic advantage for our state and the economy based here.
Our state and our economy should not rely here on import reliability from Russian gas or hard coal from Colombia, for example, but instead support and strengthen the unique situation in the Rhenish coalfield.
The chemical industry, for example, is heavily dependent on imports and, as an energy-intensive industry, counts on reliable electricity prices.
The current draft decision also ensures a further deterioration of a unique competitive advantage for energy-intensive companies - as in the chemical industry.
The possibility of producing basic materials for the chemical industry from lignite in large-scale chemical plants is completely disregarded by the state government when considering the necessary output of the Garzweiler open pit mine.
The fact that lignite is used to produce products for decentralized use (electricity and heat) for private individuals and small and medium-sized enterprises is apparently not taken into account in this key decision either.
As a young citizen of this federal state and region, I cannot support this key decision in this form.
Electricity must remain affordable, jobs in the region must be preserved and the economy must not be weakened even further."
"Gebetsmühlenartig wird der Bevölkerung über Tageszeitung und Fernsehen eingebläut, dass wir unbedingt zentrale Großkraftwerke wie Stein- oder Braunkohlekraftwerke brauchen.
Jahrelang wurde der Bevölkerung BlackOuts angekündigt und der Zusammenbruch der öffentlichen Stromversorgung vorhergesagt.
Und was ist tatsächlich passiert: nichts !!
Unser Stromnetz funktioniert immer noch.
Es wird endlich Zeit, dass die vier großen Energieversorger erkennen, dass auch der ""kleine"" Mann seinen Beitrag zur Stromerzeugung und damit zur CO2-Reduzierung leisten kann.
Nämlich durch zig-tausende dezentrale Stromerzeugungsanlagen mit Elektroautos als Batteriespeicher.
Dazu gehört auch der entsprechende Energie-Mix aus Windenergie, Biogasanlagen und BHKW's.
Der überschüssige Strom sollte aber nicht im öffentlichen Netz landen, sondern für das Elektroauto oder einem Batteriespeicher genutzt werden.
Nur so können wir die Energiewende schaffen und die Umwelt wieder lebenswert machen.
Dies alles ist machbar wenn man es will.
Die Politik mit den Lobbyisten ist für mich gesehen nur ein Hemmschuh, der es aber nicht gelingen wird, die Energiewende zum Scheitern zu bringen.
Packen wir's an nach dem Motto: DAS SCHAFFEN WIR.
Die nächste Generationen wird und dafür danken.
sonnige und windige Grüße
Elektro-Sicherheits-Ing. (FH) Zach Hans  Mitglied beim Solarförderverein"	0	1	1	0	0	1	0	"It has been drummed into the population via daily newspapers and television that we absolutely need centralized large-scale power plants such as hard coal or lignite-fired power plants.
For years, blackouts were announced to the population and the collapse of the public power supply was predicted.
And what actually happened: nothing !!!
Our power grid still works.
It is finally time for the four big energy suppliers to realize that the ""little"" man can also make his contribution to power generation and thus to CO2 reduction.
Namely, through tens of thousands of decentralized power generation plants with electric cars as battery storage.
This also includes the appropriate energy mix of wind energy, biogas plants and CHP's.
However, the surplus electricity should not end up in the public grid, but should be used for the electric car or a battery storage system.
Only in this way can we achieve the energy turnaround and make the environment livable again.
All this is feasible if you want it.
As far as I am concerned, politics with its lobbyists is only a stumbling block, but it will not succeed in making the energy turnaround fail.
Let's do it according to the motto: WE CAN DO IT.
The next generations will thank us for it.
sunny and windy greetings
Elektro-Sicherheits-Ing. (FH) Zach Hans Member of the solar support association"
